text,id
"question : What does Austin need to do before this?
answer : do well on tests
context : Austin tried to get good grades and Austin had reached their goals.
",18175
"question : What will happen to Austin?
answer : keep Tracy safe
context : Tracy headed towards Austin because she noticed that 2 men were following her around the store.
",18176
"question : How would you describe Carson?
answer : like they made a big effort
context : Carson ""went hard or go home"" when he went to his first track meet.
",18177
"question : What will Lee want to do next?
answer : find another bear
context : Lee held Addison's teddy bear close during the scary movie.
",18178
"question : How would you describe Bailey?
answer : manipulative
context : Bailey loved Aubrey's job so they tried to get Aubrey fired by blaming them for things.
",18179
"question : The others will want to do what next?
answer : consider all her strong points
context : Aubrey was a difficult person so no one knew if they should introduce her or if she suited one's friend.
",18180
"question : How would you describe Carson?
answer : supportive
context : Carson stood with Addison's back as they were going through challenging times.
",18181
"question : What will Skylar be feeling afterwards?
answer : really worried
context : Skylar lost Kai's power tools after borrowing them for a weekend DIY project.
",18182
"question : How would others feel afterwards?
answer : embarrassed that they didn't
context : Austin was getting sad because none of the children in his new school had asked him to play at recess since he started.
",18183
"question : How would you describe Cameron?
answer : in need of help
context : Cameron couldn't clear their yard on their own and asked their neighbors for assistance.
",18184
"question : What does Sydney need to do before this?
answer : Buy gifts for friends
context : Sydney likes to buy gifts for her friends and family and donate the money left over.
",18185
"question : How would you describe Austin?
answer : a focused person
context : Austin was ready to play the game because they practiced every day for months in preparation.
",18186
"question : How would Aubrey feel afterwards?
answer : a cruel person
context : Aubrey beat Quinn's brains out because they were offended by the way Quinn acted.
",18187
"question : What does Remy need to do before this?
answer : buy paint
context : Remy painted her home red and blue and loved the new color it had.
",18188
"question : How would Tracy feel afterwards?
answer : good about himself
context : Tracy resigned their position at the company because he found better paying job closer to his house.
",18189
"question : How would Others feel as a result?
answer : as confident
context : robin was scared in her house so she called the authorities.
",18190
"question : What will Tracy want to do next?
answer : ignore bailey
context : bailey was in a bad mood so she pushed tracy's arm away.
",18191
"question : How would this make Lee feel?
answer : good having a special connection with Carson
context : Carson's hair was caressed as they ran Lee's hand throughout their hair.
",18192
"question : How would Taylor feel afterwards?
answer : thankful that her mother agreed to take her shopping
context : Taylor had wanted to go shopping all week when her mother agreed that she would take her.
",18193
"question : What does Austin need to do before this?
answer : needed to pull up a picture of Aubrey's
context : Austin had their hair cut exactly like Aubrey's hair was cut at the salon.
",18194
"question : How would you describe Quinn?
answer : sad and broken hearted
context : Quinn was completely falling apart after the break up.
",18195
"question : How would you describe Ash?
answer : capable
context : Ash needed something at the grocery store.
",18196
"question : Why did Lee do this?
answer : had fun doing it
context : Lee loved to swim so much he tried to do it everyday.
",18197
"question : What does Cameron need to do before this?
answer : find the kitten
context : Cameron found the kitten outside all dirty. Cameron gave the kitten a nice bath.
",18198
"question : How would you describe Kendall?
answer : encouraging
context : Kendall sent Kai away to the summer camp for a week.
",18199
"question : What does Jan need to do before this?
answer : get a tissue before this
context : Jan wiped Austin's eyes and told him everything would be ok.
",18200
"question : What will happen to Ash?
answer : celebrate the victory
context : Ash kissed Austin on the forehead after Austin helped him win the game.
",18201
"question : How would Riley feel after leaving the first store?
answer : picky
context : Riley was looking for a particular hair product. She visited a nearby store but didn't find what she was looking for. Riley left the store in search of another retail store. She believes that another store has the product.
",18202
"question : How would Quinn feel afterwards?
answer : hero
context : Quinn inclined Ash's head after she saw Ash choking.
",18203
"question : Why did Riley do this?
answer : wanted me to know what present I could buy for my husband
context : Riley told me that my husban, Jan, wanted a computer for his upcoming birthday.
",18204
"question : How would you describe Remy?
answer : full of kindness
context : Remy loved the outdoors and named on her plants. She just named the lilly outside her window.
",18205
"question : How would Aubrey feel afterwards?
answer : like their hard work paid off
context : Aubrey worked even harder and Aubrey finally got the promotion at work.
",18206
"question : What does Aubrey need to do before this?
answer : find a fruit basket
context : Aubrey didn't know which fruit to pick so she started picking oranges at random.
",18207
"question : Why did Sydney do this?
answer : save her dog
context : Sydney fed her dog a new kind of food after the dog threw up.
",18208
"question : What will Skylar want to do next?
answer : yell at Robin
context : Robin drove Skylar's truck without a license and crashed it into a building.
",18209
"question : Why did Kai do this?
answer : didn't know how to say no to dinner
context : Kai joined Bailey for dinner, but had no intention whatsoever of sleeping with them.
",18210
"question : Why did Austin do this?
answer : Because Austin could not find Jesse
context : Austin rode Jesse's bike to work without asking his permission.
",18211
"question : What will happen to Kai?
answer : like a good person from her giving
context : Kai gave financial aid to Quinn's grandmother because she was struggling with her retirement.
",18212
"question : What will Robin want to do next?
answer : help their family
context : Robins family had a lot to do and Robin decided they would help.
",18213
"question : What will happen to Taylor?
answer : be lauded as a capable medical professional
context : Taylor was trained so well that he successfully saved the patient's life during the operation.
",18214
"question : What will Riley want to do next?
answer : thank all of the donators
context : Since the charity was almost drawing to a close, Riley persuaded them to give generously for the rest of the night.
",18215
"question : How would you describe Bailey?
answer : excited that they will be rich
context : Bailey accepted one's hand into the business deal that will make them rich.
",18216
"question : What will Kendall want to do next?
answer : Give a hug
context : Jesse just had to let Kendall know that he knew about her heart.
",18217
"question : How would you describe Skylar?
answer : secure
context : Skylar felt confident today and went to work singing a tune.
",18218
"question : How would Tracy feel afterwards?
answer : proud
context : Riley had a flat so Tracy fixed Riley's flat tyre so Riley could go to work.
",18219
"question : What will happen to Alex?
answer : make a lovely dinner
context : Quinn is learning to cook but is still a novice so they ask for Alex to help cook dinner.
",18220
"question : Why did Tracy do this?
answer : have fun with their friends
context : Tracy went to a party with Lee and their's friends and had fun.
",18221
"question : Why did Austin do this?
answer : prepare for the future
context : Austin's family has always supported them so he has decided to make their fortunes.
",18222
"question : What will happen to Austin?
answer : comfort Bailey through troubling times
context : Austin showed Bailey kindness, having gone through a similar situation years ago themselves.
",18223
"question : What will Aubrey want to do next?
answer : leave the cult as soon as possible
context : In typical cult fashion, Aubrey cut their throat according to the person of the cloth's direct orders.
",18224
"question : How would you describe Cameron?
answer : a movie star
context : Cameron and Austin became actors and lived in Hollywood together.
",18225
"question : What will happen to Others?
answer : assist her as needed
context : While driving in the blizzard on the way to the hospital, Sasha lost control of the car.
",18226
"question : What will Alex want to do next?
answer : reward Sasha
context : Sasha got Alex's wallet back after looking for and finding the thief.
",18227
"question : How would you describe Aubrey?
answer : as ambitious
context : Aubrey worked even harder at their goal of learning to sing.
",18228
"question : What will happen to Skylar?
answer : pass the test
context : Skylar's car was due it yearly MOT test so Addision checked the car for any problems so that it would hopefully pass first time.
",18229
"question : How would Kendall feel afterwards?
answer : Like they got to answer the question
context : Kendall raised their arm and their teacher Skylar let them answer the question.
",18230
"question : How would you describe Addison?
answer : very fast
context : Addison ran past Jan when they had the ball to try and score some points.
",18231
"question : What did Scarlett need to do before this?
answer : do good work for Lee to impress them
context : Scarlett was applying to nursing school and asked Lee for a recommendation letter.
",18232
"question : Why did Jesse do this?
answer : wanted to have fun
context : Jesse covered his friend with snow as they were playing with each other outside.
",18233
"question : What does Lee need to do before this?
answer : love the cat
context : While waiting for the cab to take him to his new life, Lee petted the cat.
",18234
"question : What will Taylor want to do next?
answer : get home and rest
context : Taylor went swimming with friends at the beast, and had a great time splashing around.
",18235
"question : What will Lee want to do next?
answer : gossip about our friends
context : Lee painted my nails and blew on them until they were dry.
",18236
"question : How would you describe Quinn?
answer : self-disciplined and smart
context : Quinn wanted to lose weight before his honeymoon so he ate a salad every day for six months.
",18237
"question : What will sydney do next?
answer : give her list to tracy
context : sydney made a list of pros and cons and changed tracys mind.
",18238
"question : What will happen to Austin?
answer : will get away with it
context : Austin looked Sydney straight in the eye as he lied in order to make the lie more convincing.
",18239
"question : How would Skylar feel as a result?
answer : they felt fortunate
context : Bailey cost Skylar nothing and gave them everything in return.
",18240
"question : What will Quinn want to do next?
answer : get busy
context : Quinn gave no trouble to their boss after receiving a difficult project.
",18241
"question : How would Kai feel as a result?
answer : good about themselves
context : Kai lived with their sister in an apartment until Kai was able to afford to move out.
",18242
"question : What will Ash want to do next?
answer : share with a friend who trust
context : Jesse told Ash her problem yesterday to her friend who was listening intently.
",18243
"question : How would Kendall feel afterwards?
answer : affraid of the cat
context : Kendall heard strange noises and to the back yard to chek what was going on and saw a black cat.
",18244
"question : What will Lee want to do next?
answer : show love
context : Lee gave Alex's hand a kiss. They have been dating for a while.
",18245
"question : How would Lee feel as a result?
answer : like they deserved it
context : Kai gave Lee credit for a project that Lee worked really hard on.
",18246
"question : How would Quinn feel afterwards?
answer : accomplished as an employee
context : Quinn attended their business needs. They wanted their organization to succeed.
",18247
"question : How would Skylar feel afterwards?
answer : took Riley for some action
context : Skylar took Riley for some action.
",18248
"question : How would Kai feel afterwards?
answer : romantic
context : Kai has been going on a few dates and it is going well.
",18249
"question : What does Casey need to do before this?
answer : sit down and think
context : Casey put in motion the plan that day and hoped it would bear fruit.
",18250
"question : Carson will want to do what after moving?
answer : see the sights
context : Carson had lived his whole life in Florida and now has moved to another state.
",18251
"question : What will Robin want to do next?
answer : find his lighter
context : Robin filled his pipe with tobacco and tamped it down carefully.
",18252
"question : Why did Aubrey do this?
answer : be accepted
context : Aubrey sent her transcript to the school with her essay and application.
",18253
"question : What will Quinn want to do next?
answer : strong
context : Austin built Quinn a house out of bricks that took a year to make.
",18254
"question : How would Bailey feel afterwards?
answer : very excited
context : Bailey pushed the boat out.  They were ready to sail.
",18255
"question : What will my parents want to do next?
answer : ask questions about us
context : Robin told my parents that we were dating for a couple weeks.
",18256
"question : What will happen to Aubrey?
answer : good for sharing
context : Aubrey shared a meal with Kendall's friend because Kendall's friend forgot her lunch at home.
",18257
"question : What will Jan want to do next?
answer : be angry
context : Riley told everyone Jan was pregnant without their permission to do so.
",18258
"question : What will happen to Others?
answer : get a glass of juice
context : Cameron provided orange juice to the children playing in their first soccer match.
",18259
"question : How would you describe Addison?
answer : kind
context : Addison did something special for Riley and got them a gift.
",18260
"question : What will Skylar want to do next?
answer : Go to bed
context : While competing in a streaming marathon for charity, Skylar played games all day.
",18261
"question : What will Alex want to do next?
answer : go to Alex's house
context : remy was a stand up person so he showed alex's dog lots of love.
",18262
"question : How would you describe Sydney?
answer : feeling scared
context : Sydney shooed it away quickly to get away from the big and scary bear.
",18263
"question : How would Sydney feel afterwards?
answer : cared for afterwards
context : Sydney embraced the grasp of the muscular hug and returned the affection readily.
",18264
"question : What will Carson want to do next?
answer : get their work done
context : Austin was helping Carson and Austin had to so something then went back to Carson.
",18265
"question : How would you describe Jordan?
answer : would be glad they protected Skylar
context : Jordan pushed them away from Skylar after they were dangerous.
",18266
"question : Why did Robin do this?
answer : was protecting her property
context : Robin frightened the burglar away and he ran for his life while Robin chased him.
",18267
"question : What will Sasha want to do next?
answer : Say hello to Carson
context : Sasha saw Carson's face in the window next to her.
",18268
"question : How would you describe Jordan?
answer : hard working
context : Jordan worked from home to support her family.
",18269
"question : What will Ash want to do next?
answer : buy the helpers some lunch
context : Ash acknowledged all the help they'd received by thanking the helpers for their work.
",18270
"question : What will Austin want to do next?
answer : keep working at his job
context : Austin arrived to work every day on time because they cared about their job.
",18271
"question : What will Ash want to do next?
answer : thank Casey for being there to play her role for her
context : Casey played Ash's role because Ash was not feeling well today.
",18272
"question : What will Others want to do next?
answer : encourage Riley
context : Riley started her first job after she graduated from high school.
",18273
"question : What will happen to Ash?
answer : call the police
context : Bailey backed Ash's car over by going in reverse and not looking behind him.
",18274
"question : How would Kai feel afterwards?
answer : Very enlighted
context : Kai saw the country on his vacation.
",18275
"question : What does Bailey need to do before this?
answer : buy the seeds
context : Bailey is the spouse of a farmer, so she has a big garden.
",18276
"question : How would Skylar feel afterwards?
answer : regretful
context : Tracey began acting erratically and seemed like they might start hurting others. Skylar had to use force to subdue Tracy but accidentally hurt them.
",18277
"question : How would you describe Cameron?
answer : someone who does not study that much
context : Cameron ate Italian food all night instead of studying for the exam tomorrow.
",18278
"question : What will Quinn want to do next?
answer : help others
context : Quinn did God's work until one day her village burned down.
",18279
"question : How would you describe Taylor?
answer : kind
context : Taylor showed Casey the path because she wanted Casey to succeed.
",18280
"question : How would you describe Carson?
answer : a fun loving person
context : Carson licked my face when I got frosting all over it.
",18281
"question : What does Taylor need to do before this?
answer : investigate the new person
context : Taylor appointed another person to the chair before retiring.
",18282
"question : Why did Jan do this?
answer : hide it
context : Jan put Quinn's money away before anyone could see it.
",18283
"question : How would you describe Jesse?
answer : good at summing things up
context : Everyone else talked about the subject at length, but Jesse said one thing.
",18284
"question : What will Ash want to do next?
answer : leave the house
context : Ash decided to be helpful and assisted Kai in arranging things in order.
",18285
"question : What will Jesse want to do next?
answer : make balloon art
context : Jesse was a hired entertainer for Alex's birthday party so Alex made Jesse do an impression of a celebrity.
",18286
"question : How would Aubrey feel afterwards?
answer : disgusted
context : The trash had been accumulating all week. Aubrey took the trash to the dumpster.
",18287
"question : How would you describe Sasha?
answer : punished
context : i wanted to be a good parent so i punished sasha, and she learned my lesson.
",18288
"question : How would Casey feel afterwards?
answer : mean afterwards
context : Casey wanted to get rid of Ash so she was rude to him until he did.
",18289
"question : Why did Taylor do this?
answer : put some space between himself and Alex
context : After breaking up after a lengthy relationship, Taylor told Alex he was going on a trip.
",18290
"question : What will happen to Others?
answer : be thankful
context : Sasha expected company this evening so they prepared snacks for everybody.
",18291
"question : How would you describe Lee?
answer : an argumentative person
context : Lee and Jesse were engaged in a spirited debate about their project.
",18292
"question : What will Aubrey want to do next?
answer : set a calendar reminder
context : Aubrey paid rent on time so she would not get a fee.
",18293
"question : What does Sasha need to do before this?
answer : have a conversation
context : Sasha was mad at the comments someone told her.
",18294
"question : How would Sydney feel as a result?
answer : very thought of
context : Kai reminded Sydney of something that she saw at the mall yesterday.
",18295
"question : What will Tracy want to do next?
answer : thank jesse
context : jesse was a considerate person so he baked a cake for tracy.
",18296
"question : How would Sasha feel afterwards?
answer : thoughtful
context : Sasha gave Robin the address to the pizza place they were going to.
",18297
"question : Why did Quinn do this?
answer : The bumps on his arm were really itchy
context : Quinn tried really hard to not scratch the bumps on his arm, but he couldn't stop.
",18298
"question : What will happen to Sasha?
answer : be quiet
context : Jan asked Sasha to shut her mouth when she was interrupting her sleep.
",18299
"question : Why did Quinn do this?
answer : Have something to eat for lunch
context : At lunchtime, Quinn still had a lot of work to do, so they put money into the vending machine and got a sandwich instead of going out to eat.
",18300
"question : What does Sydney need to do before this?
answer : put on shoes
context : Sydney's car was broken.  Sydney walked all the way to school.
",18301
"question : How would you describe Ash?
answer : a healer
context : Ash was a psychiatrist who specialized in treating women who had phobias.
",18302
"question : Why did Taylor do this?
answer : did this to be polite
context : Taylor got ready for the date and made sure to be on time.
",18303
"question : What does Aubrey need to do before this?
answer : be prepared
context : Aubrey was minding their nieces and nephews and with an organised schedule and lots of practice Aubrey had a handle on things.
",18304
"question : What will Others want to do next?
answer : The others will cheer next
context : Riley raced their friend with the others looking on.
",18305
"question : What will happen to Casey?
answer : show appreciation
context : Casey was out of town the day of the meeting. Riley wanted to help so she asked Casey's questions at the meeting.
",18306
"question : What will Quinn want to do next?
answer : be admired for her efforts
context : Quinn spent many years securing her position at her job.
",18307
"question : How would you describe Quinn?
answer : overwhelmed
context : Quinn stuck his head in the sand because the situation was getting out of hand that day.
",18308
"question : Why did Casey do this?
answer : did this to be informative
context : Casey met the patient's family and answered all of their questions before the surgery.
",18309
"question : What will Kendall want to do next?
answer : Watch the crowd
context : Kendall whispered Casey's name to the announcer of the game.
",18310
"question : What will Jan want to do next?
answer : walk around the college with the boyfriend
context : Jan's boyfriend was in a college three thousand miles away from home.
",18311
"question : How would you describe Carson?
answer : reassuring
context : Casey was very upset about failing their college final. Carson rubbed Casey's back.
",18312
"question : What does Cameron need to do before this?
answer : save up money
context : Cameron brought their family to the mall so that they could go christmas shopping together.
",18313
"question : What does Remy want to do now?
answer : try the pancakes
context : Remy was at a friend's house and they were making strawberry pancakes, they offered Remy some.  Remy had never tried strawberry pancakes.
",18314
"question : How would Casey feel afterwards?
answer : sad
context : Casey asked all their friends if they wanted to hang out after school and they all declined.
",18315
"question : How would you describe Addison?
answer : not swayed by the influence of others
context : Addison gave their support for Sasha's position in the debate, even though it was an unpopular one.
",18316
"question : What does Sasha need to do before this?
answer : willing to help
context : A mother asked Sasha if she would hold her place in line so she could go to the restroom, and Sasha agreed.
",18317
"question : What will Remy want to do next?
answer : save the notes
context : Remy was attending a very important lecture on Finance which was on her exam. Remy took notes to make sure she remembered.
",18318
"question : What will Casey want to do next?
answer : apologize to Skylar
context : Casey published Skylar's work as if it were their own but Skylar found out.
",18319
"question : What will happen to Jesse?
answer : eat the dinner
context : Skylar's friend's girlfriend was coming over so he cooked dinner for her.
",18320
"question : Why did Quinn do this?
answer : help carson
context : Quinn showed Carson everything after realizing that the workload was too much for them.
",18321
"question : What does Riley need to do before this?
answer : order a drink
context : Riley watched sports on the TV over the bar downtown.
",18322
"question : How would Ash feel afterwards?
answer : they had fun
context : Ash wanted to play catch so they played with their dog.
",18323
"question : What will Addison want to do next?
answer : ask questions next
context : Austin told Addison everything that was going on and asked if she could help.
",18324
"question : What will Quinn want to do next?
answer : kiss jordan
context : Quinn lied next to Jordan after getting naked.
",18325
"question : How would you describe Bailey?
answer : style-concious
context : Bailey wanted a new hairstyle to match her new fashion sense.
",18326
"question : How would you describe Austin?
answer : productive
context : Austin gathered Jordan's co-workers together for the annual company meeting.
",18327
"question : How would Remy feel as a result?
answer : surprised
context : Sasha blew Remy out of the water with their knowledge of math.
",18328
"question : How would Austin feel as a result?
answer : left out
context : Austin found out that they made the football team but they couldn't play due to an injury.
",18329
"question : What will Alex want to do next?
answer : take a break
context : Alex brought their fruit to bear after many hours of hard work and labor.
",18330
"question : What will Austin want to do next?
answer : learn to fight
context : austin could not fight to save his life but he always tried.
",18331
"question : Why did Austin do this?
answer : wanted to be alone
context : Austin never went to the parties that all of his friends were inviting him to.
",18332
"question : What will happen to Skylar?
answer : have money
context : Addison got Skylar's money back from the store after the product broke.
",18333
"question : How would Riley feel as a result?
answer : was a bad parent
context : Lee sent Riley's toy army to the box. That was a bad place for it.
",18334
"question : How would Bailey feel afterwards?
answer : like she did a thorough job
context : Bailey had lots of compassion and made sure to maintain the patient's comfort.
",18335
"question : What will happen to Kendall?
answer : kiss Kendall
context : Jan held Kendall's tongue in an aroused and intimate state.
",18336
"question : What will Robin want to do next?
answer : respect that trust
context : Austin gave Robin a good reason to trust him because of his previous deeds.
",18337
"question : What will Jesse want to do next?
answer : be happy the more
context : Jesse and Sasha decided to down the memory lane when they played their favorite tape.
",18338
"question : What will Remy want to do next?
answer : see their favorite athlete win
context : Remy watched the olympics that day and rooted for his favorite athlete.
",18339
"question : What will Others want to do next?
answer : change their opinion of Sasha
context : Sasha set the record right after they had been accused of stealing money.
",18340
"question : How would the winner feel as a result?
answer : so excited
context : Jordan announced the winner of the prize in the raffle drawing.
",18341
"question : What will Ash want to do next?
answer : give forgiveness
context : Taylor spilled coffee all over Ash's shirt and offered to pay for it immediately.
",18342
"question : How would you describe Addison?
answer : doesnt like to study
context : Addison has a paper tomorrow and needs to study. Addison played video games instead.
",18343
"question : What will Quinn want to do next?
answer : Write Down Aubrey's schedule
context : Aubrey need time off for an emergency so Quinn took their hours.
",18344
"question : How would Sasha feel afterwards?
answer : still a bit icky
context : Sasha is terrified of spiders, so her mother fixed her fear through gradual exposure.
",18345
"question : What will Lee want to do next?
answer : give assistance next
context : Sasha asked Lee and his mom for help and they happily agreed.
",18346
"question : How would you describe Ash?
answer : a kind person
context : Ash cooked dinner for his girlfriend and her parents after church.
",18347
"question : What will Sasha want to do next?
answer : lie about stealing the money
context : The money had turned up missing, so Jesse gave Sasha the chance to confess.
",18348
"question : What will Sydney want to do next?
answer : tell their coworkers about their vacation
context : Sydney is returning to work from vacation, where they had a great time.
",18349
"question : How would you describe Taylor?
answer : like a pet lover
context : Taylor owns three dogs and two cats. Taylor sees a stray dog on the road and stops to pick it up.
",18350
"question : What will Robin want to do next?
answer : give it to Jan
context : Robin noticed Jan dropped their wallet on the ground. Robin grabbed the wallet.
",18351
"question : How would you describe Riley?
answer : thoughtless
context : Riley left her toys in the hallway where someone could trip on them.
",18352
"question : What will the team want to do next?
answer : enjoy a celebratory dessert
context : Jan played volleyball with friends at the company picnic while her officemates watched.
",18353
"question : How would Cameron feel afterwards?
answer : relieved that he completed it
context : Cameron put pen to paper and finished his essay on Catholicism.
",18354
"question : How would you describe Casey?
answer : Selfless
context : Casey searched around everywhere for her friend's lost puppy.
",18355
"question : Why did Robin do this?
answer : did this to be thorough
context : Robin brought the paperwork to the trial in case it was needed during the proceedings.
",18356
"question : What will happen to Addison?
answer : get dirty
context : Addison checked Skylar's car in his driveway last weekend for a flat tire.
",18357
"question : What will Lee want to do next?
answer : find out how many people would be at the party
context : Aubrey went to the store and bought some food for the party.
",18358
"question : How would Others feel as a result?
answer : a desire to help Sasha heal
context : Sasha accidental burnt himself while he was trying to save a burning school.
",18359
"question : What does Addison need to do before this?
answer : study design in school
context : Addison was a sketch artist who liked to use pencils all the time.
",18360
"question : What will Jan want to do next?
answer : receive applause next
context : Jan performed the dance well in front of a large audience.
",18361
"question : How would you describe Kai?
answer : seeking approval
context : Kai had written some new music and wanted to get Riley's opinion on the songs.
",18362
"question : What will Jordan want to do next?
answer : ignore Sasha
context : Sasha lied to Jordan so Jordan withdrew their support for Sasha at the game.
",18363
"question : What will Riley want to do next?
answer : go for a hike
context : Looking to spend some time with nature, Riley spent a night in the woods.
",18364
"question : What will Aubrey want to do next?
answer : give them to her
context : Aubrey bought Casey a pair of shoes at the store on the way home.
",18365
"question : How would Others feel as a result?
answer : taken advantage of
context : Skylar was supposed to help with a group project but instead spent the night sleeping.
",18366
"question : How would you describe Quinn?
answer : a clean person
context : Quinn smelled bad after working out at the gym so they took a shower right away.
",18367
"question : How would you describe Carson?
answer : As someone responsible
context : Carson waited to go back home until he finished his work.
",18368
"question : How would Bailey feel afterwards?
answer : helpful afterwards
context : Bailey joined forces and they all enjoyed success.
",18369
"question : What does Sasha need to do before this?
answer : tell the kids they are going to the zoo
context : Sasha wanted to go to the zoo so that the kids could have some fun and see the animals.
",18370
"question : What will Tracy want to do next?
answer : show Carson his other talents
context : Tracy begged Carson to let him in the band, despite being bad at guitar.
",18371
"question : How would Alex feel afterwards?
answer : having a very bad start to the day
context : Alex missed the train to work and could not find a cab anywhere.
",18372
"question : What does Taylor need to do before this?
answer : entrust Alex with the object
context : Taylor gave Alex something wrapped in packing paper and asked them to keep it safe while they were away.
",18373
"question : What does Addison need to do before this?
answer : understand Taylor
context : Addison defended Taylor's position on the political spectrum.
",18374
"question : What will Others want to do next?
answer : sweep the floors
context : Kai hired maids to clean up the house after the huge party that Kai threw.
",18375
"question : Why did Jan want to do this?
answer : make Alex improve in the relationship
context : Jan tried to show Alex signs that she wasn't happy in the relationship.
",18376
"question : What will Aubrey want to do next?
answer : make sure the chores get done
context : Aubrey made Sydney turn back around and start doing their chores.
",18377
"question : What did Lee need to do before this?
answer : make sure they had enough money for a soda
context : Lee stopped by a vending machine and got a soda while on their lunch break.
",18378
"question : What will happen to Jordan?
answer : likes to gossip with friends
context : Jordan told Robin all the details.
",18379
"question : How did Skylar feel afterwards?
answer : unimportant
context : Skylar's mom forgot to pick her up after practice and she has been waiting for an hour.  Skylar sent her mom a text.
",18380
"question : What will happen to Alex?
answer : relax with Aubrey in the park
context : Alex took Aubrey to the park for two hours so they could let their children get some exercise.
",18381
"question : What will Sasha want to do next?
answer : touch the water
context : Sasha bought a new boat and brought it out to the river to use it.
",18382
"question : How would you describe Riley?
answer : like a good friend
context : Riley took Jan inside to play some games on the computer.
",18383
"question : How would you describe Carson?
answer : a caring person
context : according to the article Carson rose from Quinn's seat.
",18384
"question : What will Others want to do next?
answer : go back and have fun time
context : Addison paid it forward and got home to play games on the internet.
",18385
"question : What will she want to do next?
answer : use more caution
context : Riley accidentally cut her hair when she was trying to cut off a tag on her shirt.
",18386
"question : What will Others want to do next?
answer : be nice to their moms
context : Tracy gave their mom a card which then inspired everyone else to do the same.
",18387
"question : How would you describe Cameron?
answer : unlucky
context : Cameron had trouble paying her bills after she got laid off from work.
",18388
"question : How would you describe Quinn?
answer : ready to work
context : Quinn showed Carson everything that needed to be done at Carson's job.
",18389
"question : How would Others feel as a result?
answer : great to be with fellow friends
context : Wanting to enjoy the day with some fun, Jan played games with their friends.
",18390
"question : How would Taylor feel as a result?
answer : vindicated and loved
context : Seeing that Taylor was feeling lost and alone, Tracy saved Taylor's soul.
",18391
"question : What will happen to Robin?
answer : get arrested
context : Robin took anything she wanted when she was in the store.
",18392
"question : How would Others feel as a result?
answer : in awe
context : Austin enlightened every person in the room with an amazing speech.
",18393
"question : What will Carson want to do next?
answer : introduce himself to Quinn's son
context : When visiting Quinn's house, Carson saw Quinn's son for the first time.
",18394
"question : How would you describe Taylor?
answer : a con artist
context : Taylor was greedy and tricked Jan out of her share of the cut.
",18395
"question : Why did Cameron do this?
answer : make a good dinner
context : Cameron went to the store to get some items they needed for the cookout.
",18396
"question : What will Remy want to do next?
answer : go to the store next
context : Remy wanted to celebrate so he decided to make a list of party items.
",18397
"question : What does Remy need to do before this?
answer : be around other people
context : Remy talked about themselves for hours on end, exhausting everyone else.
",18398
"question : What will Aubrey want to do next?
answer : cry
context : Aubrey shattered into pieces about the loss of her beloved dog that just died.
",18399
"question : What does Jan need to do before this?
answer : accept Quinn's proposal
context : Jan spent the rest of her life with Quinn after Quinn proposed to her.
",18400
"question : What will Skylar want to do next?
answer : tell their sister what they found
context : Skylar finds a trunk of old family heirlooms and pictures in the attic. Skylar know's their sister is researching their family history.
",18401
"question : What will their employer want to do next?
answer : receive the summons
context : Remy took their employer to court to sue for a case of wrongful dismissal.
",18402
"question : What will happen to Addison?
answer : go to Bailey's party
context : Carson is planning a surprise party for their sibling Bailey. Carson made sure to invite Bailey's good friend Addison.
",18403
"question : How would you describe Aubrey?
answer : careless
context : Even though it was slightly spoiled, Aubrey drank the milk anyway.
",18404
"question : How would Kendall feel afterwards?
answer : Like their friend was silly
context : Kendall did not take Tracy's answer seriously when they said they were sailing on a pirate ship all day.
",18405
"question : Why did Austin do this?
answer : protect his family
context : Austin grabbed a bat after hearing intruders and grabbed a gun too.
",18406
"question : How would Kendall feel afterwards?
answer : important
context : Kendall is taking the class on a field trip for school.
",18407
"question : How would you describe Jordan?
answer : not concerned with appearances
context : Jordan looked bad but she went out anyway.
",18408
"question : Why did Lee do this?
answer : get ready mentally to play
context : Lee played Austin at a game and Austin got a home run and that won the game.
",18409
"question : How would Taylor feel afterwards?
answer : worried
context : Taylor got a closer look at the report at the meeting today after lunch.
",18410
"question : Why did Riley do this?
answer : show they the project
context : Riley gave Casey a report on the project they were working on for work.
",18411
"question : What will happen to Lee?
answer : praised for their hard work
context : Lee was a top lawyer and after dealing with a very high profile murder case, he brought the trial to a conclusion with such damning evidence to convict the murderer.
",18412
"question : Why did Aubrey do this?
answer : was embarrassed about the truth
context : Aubrey was late getting home because she had stopped to play, but bent the truth about it.
",18413
"question : How would Quinn feel afterwards?
answer : happy that all ate
context : Quinn wanted to surprise everyone so he brought home dinner.
",18414
"question : Why did Riley do this?
answer : comfort Tom
context : Riley gave Tom a hug upon hearing that Tom's father had died recently.
",18415
"question : How would you describe Sasha?
answer : As someone who helps
context : Sasha worked on Riley's car for them because they needed it fixed.
",18416
"question : What will happen to Remy?
answer : be alone
context : Remy gave Robin the feeling that Robin wasn't liked, so Robin and their friends didn't talk to Remy.
",18417
"question : What will Ash want to do next?
answer : keep it a secret
context : Even though their little brother was supposed to write it, Ash wrote the essay for them.
",18418
"question : What will Jordan want to do next?
answer : whisper in Quinn's ear
context : Jordan came near Quinn last night because they wanted to share a secret.
",18419
"question : What will Aubrey want to do next?
answer : get gas for the car
context : Aubrey made a trip to the store to get some bread and milk.
",18420
